ID,Longitude,Latitude,year,month,LST_d,LST_n
7548,-41.5,-5.5,2016,11,46.78399456,26.70933024
7549,-41.5,-5.5,2016,12,40.7399902307692,25.9714224857143
7550,-41.5,-5.5,2017,1,36.0333150333334,21.35599366
7551,-41.5,-5.5,2017,2,32.26798702,23.3200073
7552,-41.5,-5.5,2017,3,29.7149887,22.014991775
7553,-41.5,-5.5,2017,4,28.6974945125,22.3533325333333
7554,-41.5,-5.5,2017,5,31.38399048,22.5659973
7555,-41.5,-5.5,2017,6,33.5399921230769,23.43866374
7556,-41.5,-5.5,2017,7,35.40999298,23.8085632357143
7557,-41.5,-5.5,2017,8,40.1539054565217,24.6599917833333
7558,-41.5,-5.5,2017,9,42.2173859913044,26.0008265041667
7559,-41.5,-5.5,2017,10,45.08666145,25.5368379315789
7560,-41.5,-5.5,2017,11,42.8762417,25.4874916
7561,-41.5,-5.5,2017,12,40.90999451,25.2514212428571
7562,-41.5,-5.5,2018,1,35.1485639428571,23.4657069714286
7563,-41.5,-5.5,2018,2,31.5099945,23.1799927
7564,-41.5,-5.5,2018,3,30.7880005,23.324989325
7565,-41.5,-5.5,2018,4,27.7866567,20.4800008
7566,-41.5,-5.5,2018,5,30.0974884125,21.9849967875
7567,-41.5,-5.5,2018,6,32.2063068526316,20.8528551357143
7568,-41.5,-5.5,2018,7,33.8724950166667,22.3846083384615
7569,-41.5,-5.5,2018,8,36.4199892666667,23.3199942428571
7570,-41.5,-5.5,2018,9,39.4810469842105,25.6317605411765
7571,-41.5,-5.5,2018,10,40.0580880238095,25.60749244375
7572,-41.5,-5.5,2018,11,40.344993575,25.2599933153846
7573,-41.5,-5.5,2018,12,32.17999266,21.7342791
7574,-41.5,-5.5,2019,1,31.2724991,22.5899963
7575,-41.5,-5.5,2019,2,27.8571385,21.1299896
7576,-41.5,-5.5,2019,3,27.824989325,NA
7577,-41.5,-5.5,2019,4,26.71332295,23.13999935
7578,-41.5,-5.5,2019,5,27.2199968714286,20.93999023
7579,-41.5,-5.5,2019,6,28.9655507444444,20.7166595333333
7580,-41.5,-5.5,2019,7,31.557495125,21.9709028727273
7581,-41.5,-5.5,2019,8,35.5699933333333,22.8917559470588
7582,-41.5,-5.5,2019,9,38.4499941727273,24.3355526277778
7583,-41.5,-5.5,2019,10,40.4988170117647,25.1978888210526
7584,-41.5,-5.5,2019,11,38.3657030357143,24.4709028818182
7585,-41.5,-5.5,2019,12,39.36199645,25.45798951
7586,-41.5,-5.5,2020,1,33.9400024,22.6266683
7587,-41.5,-5.5,2020,2,29.2333272666667,23.48999025
7588,-41.5,-5.5,2020,3,27.4600067,23.3200073
7589,-41.5,-5.5,2020,4,27.8933207666667,NA
7590,-41.5,-5.5,2020,5,28.68798828,21.7966588416667
7591,-41.5,-5.5,2020,6,29.6726218736842,20.5893229133333
7592,-41.5,-5.5,2020,7,32.6286886478261,21.7971322214286
7593,-41.5,-5.5,2020,8,35.376791992,21.876989755
7594,-41.5,-5.5,2020,9,39.6266624809524,23.0366617833333
7595,-41.5,-5.5,2020,10,40.2355499222222,25.2799970833333
7596,-41.5,-5.5,2020,11,32.9057050571428,22.99999391
7597,-41.5,-5.5,2020,12,31.6574898,23.2866617833333
7598,-41.5,-5.5,2021,1,30.769989,23.33999635
7599,-41.5,-5.5,2021,2,32.15999754,22.7799886
7600,-41.5,-5.5,2021,3,27.72499085,21.62998965
7601,-41.5,-5.5,2021,4,29.4766642166667,19.47499085
7602,-41.5,-5.5,2021,5,30.65399474,21.5566609583333
7603,-41.5,-5.5,2021,6,30.87124441875,21.33199462
7604,-41.5,-5.5,2021,7,32.92799377,22.73399049
7605,-41.5,-5.5,2021,8,37.9988187941176,23.6789406315789
7606,-41.5,-5.5,2021,9,39.6929357117647,24.89499854375
7607,-41.5,-5.5,2021,10,38.36199037,24.4415353615385
7608,-41.5,-5.5,2021,11,32.0963550909091,23.0249939
7609,-41.5,-5.5,2021,12,31.6024932875,24.56999205
7610,-41.5,-4.5,2015,1,34.376655575,24.46199645
7611,-41.5,-4.5,2015,2,31.87998965,24.4533284666667
7612,-41.5,-4.5,2015,3,29.95199586,22.9066670666667
7613,-41.5,-4.5,2015,4,28.9085649714286,21.7749939
7614,-41.5,-4.5,2015,5,29.96999615,22.4024963375
7615,-41.5,-4.5,2015,6,28.3849919583333,21.9890830272727
7616,-41.5,-4.5,2015,7,31.74624443125,22.638993845
7617,-41.5,-4.5,2015,8,35.7407317111111,24.3891588791667
7618,-41.5,-4.5,2015,9,39.0321668565217,24.9433288458333
7619,-41.5,-4.5,2015,10,40.5512973913043,25.6133270208333
7620,-41.5,-4.5,2015,11,41.5269483521739,24.9999933608696
7621,-41.5,-4.5,2015,12,38.7599918117647,25.2273623789474
7622,-41.5,-4.5,2016,1,35.3599853333333,23.3999939
7623,-41.5,-4.5,2016,2,30.234993,23.4133301
7624,-41.5,-4.5,2016,3,28.8699900166667,21.75
7625,-41.5,-4.5,2016,4,28.4299926666667,23.0657087
7626,-41.5,-4.5,2016,5,30.1450004375,23.2108986727273
7627,-41.5,-4.5,2016,6,31.0857108071429,22.5316619916667
7628,-41.5,-4.5,2016,7,33.523470673913,22.5822177388889
7629,-41.5,-4.5,2016,8,36.406394044,24.5018130272727
7630,-41.5,-4.5,2016,9,38.1504705571429,25.0915720105263
7631,-41.5,-4.5,2016,10,41.0810482631579,24.9834714217391
7632,-41.5,-4.5,2016,11,40.6568346631579,25.850991825
7633,-41.5,-4.5,2016,12,37.9416580333333,24.7290843636364
7634,-41.5,-4.5,2017,1,34.2124939,21.88999935
7635,-41.5,-4.5,2017,2,30.57332865,25
7636,-41.5,-4.5,2017,3,26.6333313,20.3599854
7637,-41.5,-4.5,2017,4,27.84799195,22.24799192
7638,-41.5,-4.5,2017,5,29.8246084307692,22.75199279
7639,-41.5,-4.5,2017,6,30.6014229928571,23.0846088230769
7640,-41.5,-4.5,2017,7,31.5363589136364,22.9030714692308
7641,-41.5,-4.5,2017,8,35.9766616916667,24.0790434285714
7642,-41.5,-4.5,2017,9,38.2782566217391,24.13899384
7643,-41.5,-4.5,2017,10,40.14199524,25.3881697090909
7644,-41.5,-4.5,2017,11,39.31699371,24.6728537285714
7645,-41.5,-4.5,2017,12,38.9299926833333,24.2688801888889
7646,-41.5,-4.5,2018,1,33.65199586,23.4166615833333
7647,-41.5,-4.5,2018,2,28.8733215666667,NA
7648,-41.5,-4.5,2018,3,28.6866624555555,21.73999634
7649,-41.5,-4.5,2018,4,26.4142848285714,21.8200073
7650,-41.5,-4.5,2018,5,27.9066636888889,20.980003325
7651,-41.5,-4.5,2018,6,28.1657046333333,21.4188178588235
7652,-41.5,-4.5,2018,7,30.8218965142857,22.6922200388889
7653,-41.5,-4.5,2018,8,33.2588806111111,22.8936337590909
7654,-41.5,-4.5,2018,9,37.6365157391304,24.5057096952381
7655,-41.5,-4.5,2018,10,39.0178865157895,24.58399506
7656,-41.5,-4.5,2018,11,38.3959960866667,24.99124336875
7657,-41.5,-4.5,2018,12,28.702491775,22.47249605
7658,-41.5,-4.5,2019,1,29.8742763,23.0699997
7659,-41.5,-4.5,2019,2,27.82799072,25.3999939
7660,-41.5,-4.5,2019,3,29.1000061,NA
7661,-41.5,-4.5,2019,4,25.3799946666667,NA
7662,-41.5,-4.5,2019,5,26.6163552090909,21.0155504
7663,-41.5,-4.5,2019,6,27.09284755,20.8415339461538
7664,-41.5,-4.5,2019,7,29.5038030619048,21.81333008
7665,-41.5,-4.5,2019,8,32.2299931791667,23.0831523684211
7666,-41.5,-4.5,2019,9,34.96089865,24.199994752381
7667,-41.5,-4.5,2019,10,38.1218988285714,23.8930411913043
7668,-41.5,-4.5,2019,11,36.6474933625,23.3712425125
7669,-41.5,-4.5,2019,12,35.7923020615385,23.85874365625
7670,-41.5,-4.5,2020,1,27.9333241833333,22.1299896
7671,-41.5,-4.5,2020,2,26.93999632,21.59199828
7672,-41.5,-4.5,2020,3,25.22399294,NA
7673,-41.5,-4.5,2020,4,26.49998475,20.8399963
7674,-41.5,-4.5,2020,5,26.8385642,21.52799986
7675,-41.5,-4.5,2020,6,27.1105218210526,21.4107642384615
7676,-41.5,-4.5,2020,7,29.2699904045455,22.0552888705882
7677,-41.5,-4.5,2020,8,32.8849919666667,22.9133283944444
7678,-41.5,-4.5,2020,9,36.3295157238095,23.5282287588235
7679,-41.5,-4.5,2020,10,39.1047004294118,24.076184952381
7680,-41.5,-4.5,2020,11,32.297995,22.0199958
7681,-41.5,-4.5,2020,12,30.4472684,23.8039917
7682,-41.5,-4.5,2021,1,30.9571359,23.58999635
7683,-41.5,-4.5,2021,2,28.66399538,21.5333252
7684,-41.5,-4.5,2021,3,25.66399536,21.70999145
7685,-41.5,-4.5,2021,4,26.0111050111111,21.7466634
7686,-41.5,-4.5,2021,5,25.5619995,20.8446115153846
7687,-41.5,-4.5,2021,6,27.5679951933333,20.6636324727273
7688,-41.5,-4.5,2021,7,28.4831510842105,22.4722994307692
7689,-41.5,-4.5,2021,8,33.42998695,23.7211066222222
7690,-41.5,-4.5,2021,9,34.0762405375,23.7818131818182
7691,-41.5,-4.5,2021,10,37.1666564833333,24.13874244375
7692,-41.5,-4.5,2021,11,30.97199402,23.0971374571429
7693,-41.5,-4.5,2021,12,28.59665935,23.510002125
7694,-41.5,-3.5,2015,1,37.2622138111111,24.8777703222222
7695,-41.5,-3.5,2015,2,38.74998475,25.834999075
7696,-41.5,-3.5,2015,3,34.0399881666667,23.1999817
7697,-41.5,-3.5,2015,4,30.1499939,22.084999075
7698,-41.5,-3.5,2015,5,30.0466613777778,23.2971366
7699,-41.5,-3.5,2015,6,29.3533257333333,21.988329575
7700,-41.5,-3.5,2015,7,30.8784555307692,22.9849929875
7701,-41.5,-3.5,2015,8,35.8660795782609,23.099194336
7702,-41.5,-3.5,2015,9,39.2112957521739,23.9908256583333
7703,-41.5,-3.5,2015,10,41.3799916130435,24.7721677043478
7704,-41.5,-3.5,2015,11,42.1873602684211,24.9399918347826
7705,-41.5,-3.5,2015,12,41.518320725,25.6787433625
7706,-41.5,-3.5,2016,1,37.27999875,24.519989
7707,-41.5,-3.5,2016,2,36.189987175,24.9066569
7708,-41.5,-3.5,2016,3,33.88399048,NA
7709,-41.5,-3.5,2016,4,30.372489925,21.27000425
7710,-41.5,-3.5,2016,5,30.0833257083333,23.2183253083333
7711,-41.5,-3.5,2016,6,30.1507615307692,22.550582
7712,-41.5,-3.5,2016,7,32.4311048611111,23.1899909875
7713,-41.5,-3.5,2016,8,36.6619001142857,23.3686881652174
7714,-41.5,-3.5,2016,9,39.1466556,23.5199933666667
7715,-41.5,-3.5,2016,10,42.9705200210526,24.2749926291667
7716,-41.5,-3.5,2016,11,42.3844384055556,25.2673596894737
7717,-41.5,-3.5,2016,12,38.46399231,23.8981739454545
7718,-41.5,-3.5,2017,1,32.9799906333333,22.7333272333333
7719,-41.5,-3.5,2017,2,31.7133280666667,NA
7720,-41.5,-3.5,2017,4,29.5724945125,24.1600037
7721,-41.5,-3.5,2017,5,28.391242975,22.9871368428571
7722,-41.5,-3.5,2017,6,29.2044389444444,22.29199829
7723,-41.5,-3.5,2017,7,29.95817565,21.054992675
7724,-41.5,-3.5,2017,8,34.5323747857143,22.2799921434783
7725,-41.5,-3.5,2017,9,38.222996525,23.6178910052632
7726,-41.5,-3.5,2017,10,41.1294652105263,24.2905847882353
7727,-41.5,-3.5,2017,11,39.72699431,23.95732422
7728,-41.5,-3.5,2017,12,39.5777757444444,25.0977715444445
7729,-41.5,-3.5,2018,1,37.5142778857143,24.22799684
7730,-41.5,-3.5,2018,2,30.0299835,NA
7731,-41.5,-3.5,2018,3,29.7999916125,23.90999605
7732,-41.5,-3.5,2018,4,27.7066599666667,18.5599976
7733,-41.5,-3.5,2018,5,28.6222195111111,20.449996925
7734,-41.5,-3.5,2018,6,28.37749290625,21.16249274375
7735,-41.5,-3.5,2018,7,30.1655493777778,21.8944413944444
7736,-41.5,-3.5,2018,8,32.42899322,22.4042816071429
7737,-41.5,-3.5,2018,9,36.3516604166667,23.4736745736842
7738,-41.5,-3.5,2018,10,39.3719929933333,24.42299499
7739,-41.5,-3.5,2018,11,38.9818087545455,24.77866008
7740,-41.5,-3.5,2018,12,31.5966644333333,23.04499055
7741,-41.5,-3.5,2019,1,31.6433258166667,23.6349945
7742,-41.5,-3.5,2019,2,29.4399872,24.70999145
7743,-41.5,-3.5,2019,3,28.2399902,NA
7744,-41.5,-3.5,2019,4,26.1133219333333,NA
7745,-41.5,-3.5,2019,5,29.33599854,21.8714250857143
7746,-41.5,-3.5,2019,6,28.98799743,21.5699920714286
7747,-41.5,-3.5,2019,7,29.9955512111111,21.7389413894737
7748,-41.5,-3.5,2019,8,33.25799256,21.670993045
7749,-41.5,-3.5,2019,9,36.6842024894737,23.6715714315789
7750,-41.5,-3.5,2019,10,39.0882281058824,22.8399921681818
7751,-41.5,-3.5,2019,11,38.1538414461538,23.9726273315789
7752,-41.5,-3.5,2019,12,37.5449905375,24.4842812714286
7753,-41.5,-3.5,2020,1,30.19599608,NA
7754,-41.5,-3.5,2020,2,28.8066609666667,23.8299866
7755,-41.5,-3.5,2020,3,27.024986275,23.3999939
7756,-41.5,-3.5,2020,4,28.5466613833333,NA
7757,-41.5,-3.5,2020,5,29.1563554454546,22.8866577166667
7758,-41.5,-3.5,2020,6,29.0830711923077,21.484992975
7759,-41.5,-3.5,2020,7,29.3438037714286,21.5388827777778
7760,-41.5,-3.5,2020,8,32.5766601666667,21.8377719555556
7761,-41.5,-3.5,2020,9,35.2599931318182,22.7733256133333
7762,-41.5,-3.5,2020,10,36.2622138055556,24.462992865
7763,-41.5,-3.5,2020,11,35.9199930666667,23.8833211166667
7764,-41.5,-3.5,2020,12,34.35999756,24.5099945
7765,-41.5,-3.5,2021,1,32.3799998,NA
7766,-41.5,-3.5,2021,2,31.23999785,23.4099884
7767,-41.5,-3.5,2021,3,28.9033203,21.6000061
7768,-41.5,-3.5,2021,4,28.6766611833333,23.1499939
7769,-41.5,-3.5,2021,5,28.32799378,21.88399658
7770,-41.5,-3.5,2021,6,28.3818137363636,22.0777689666667
7771,-41.5,-3.5,2021,7,29.08249665625,22.66199035
7772,-41.5,-3.5,2021,8,31.6099938333333,22.8342851857143
7773,-41.5,-3.5,2021,9,34.1507638846154,23.7914232571428
7774,-41.5,-3.5,2021,10,37.0355495888889,24.429994575
7775,-41.5,-3.5,2021,11,32.9974899125,23.7710978222222
7776,-41.5,-3.5,2021,12,34.6466573333333,24.83332825
7777,-40.5,-15.5,2015,1,30.33999635,19.4366556833333
7778,-40.5,-15.5,2015,2,29.2199910666667,18.6866608
7779,-40.5,-15.5,2015,3,27.802490225,20.59799501
7780,-40.5,-15.5,2015,4,30.804992675,20.0285688285714
7781,-40.5,-15.5,2015,5,27.099990825,15.9963573090909
7782,-40.5,-15.5,2015,6,25.85999144,15.8616561916667
7783,-40.5,-15.5,2015,7,23.1942749,15.2587470875
7784,-40.5,-15.5,2015,8,25.7999928666667,13.3186625133333
7785,-40.5,-15.5,2015,9,30.9630666923077,19.721241
7786,-40.5,-15.5,2015,10,34.1199923545455,21.2814200428571
7787,-40.5,-15.5,2015,11,36.69332375,22.0109030909091
7788,-40.5,-15.5,2015,12,34.80199281,22.2985621714286
7789,-40.5,-15.5,2016,1,36.8399811,23.4466654666667
7790,-40.5,-15.5,2016,2,31.569988275,21.5999973857143
7791,-40.5,-15.5,2016,3,31.0724944875,21.23599244
7792,-40.5,-15.5,2016,4,31.3090847909091,21.62265828
7793,-40.5,-15.5,2016,5,31.5981750545455,19.1818126363636
7794,-40.5,-15.5,2016,6,32.3099899375,15.93799286
7795,-40.5,-15.5,2016,7,29.904998775,17.0788143294118
7796,-40.5,-15.5,2016,8,26.2999916,15.5314222071429
7797,-40.5,-15.5,2016,9,31.2828456142857,18.1373250333333
7798,-40.5,-15.5,2016,10,29.40499115,19.12332915
7799,-40.5,-15.5,2016,11,28.9466654333333,18.69199828
7800,-40.5,-15.5,2016,12,29.719986,18.4474945
7801,-40.5,-15.5,2017,1,33.900001525,20.1746622866667
7802,-40.5,-15.5,2017,3,30.09198608,20.0866597444444
7803,-40.5,-15.5,2017,4,27.2966664666667,17.4733242444444
7804,-40.5,-15.5,2017,5,27.4766591333333,18.2766571333333
7805,-40.5,-15.5,2017,6,25.014995575,16.4728546142857
7806,-40.5,-15.5,2017,7,22.7911071555556,12.5136330272727
7807,-40.5,-15.5,2017,8,26.9514203857143,14.9070542176471
7808,-40.5,-15.5,2017,9,25.55999148,13.3599940714286
7809,-40.5,-15.5,2017,10,31.48399048,17.0690807090909
7810,-40.5,-15.5,2017,11,30.93499755,18.59999085
7811,-40.5,-15.5,2017,12,29.97199706,19.92799072
7812,-40.5,-15.5,2018,1,31.3257141142857,20.1799994555555
7813,-40.5,-15.5,2018,2,28.234993,16.83332315
7814,-40.5,-15.5,2018,3,27.6366577166667,20.9244384888889
7815,-40.5,-15.5,2018,4,27.5466613666667,15.31999512
7816,-40.5,-15.5,2018,5,26.7159912,15.8685629714286
7817,-40.5,-15.5,2018,6,23.45999145,15.1399926166667
7818,-40.5,-15.5,2018,7,23.2566579166667,15.0488823833333
7819,-40.5,-15.5,2018,8,27.869995125,15.7054387909091
7820,-40.5,-15.5,2018,9,32.08199158,17.8675002875
7821,-40.5,-15.5,2018,10,34.414993275,20.09999388
7822,-40.5,-15.5,2018,11,33.17999265,17.8971339714286
7823,-40.5,-15.5,2018,12,29.34398802,19.7199910333333
7824,-40.5,-15.5,2019,1,30.31999512,21.2373270733333
7825,-40.5,-15.5,2019,2,32.8085588714286,23.654998775
7826,-40.5,-15.5,2019,3,33.4949951,22.2381730545454
7827,-40.5,-15.5,2019,4,29.5133226222222,19.7049942083333
7828,-40.5,-15.5,2019,5,28.35999146,20.2692213846154
7829,-40.5,-15.5,2019,6,27.1466607,15.09199371
7830,-40.5,-15.5,2019,7,27.0030681923077,15.75999259375
7831,-40.5,-15.5,2019,8,26.94399414,13.2699915583333
7832,-40.5,-15.5,2019,9,29.3099924833333,17.54999694
7833,-40.5,-15.5,2019,10,30.1199951142857,19.2218128363636
7834,-40.5,-15.5,2019,11,35.5666571777778,21.0883255
7835,-40.5,-15.5,2019,12,31.2599945,19.80399474
7836,-40.5,-15.5,2020,1,31.47999572,21.0818120636364
7837,-40.5,-15.5,2020,2,31.159996025,20.8266627
7838,-40.5,-15.5,2020,3,26.70799558,16.7880005
7839,-40.5,-15.5,2020,4,29.29198608,18.9345370181818
7840,-40.5,-15.5,2020,5,24.6233266333333,15.66198731
7841,-40.5,-15.5,2020,6,24.8285653285714,16.594995115
7842,-40.5,-15.5,2020,7,24.14399414,14.4980904714286
7843,-40.5,-15.5,2020,8,24.8899943333333,13.64749716875
7844,-40.5,-15.5,2020,9,28.76799315,15.9071393785714
7845,-40.5,-15.5,2020,10,33.9366505833333,19.569995875
7846,-40.5,-15.5,2020,11,28.8999939,16.0299988
7847,-40.5,-15.5,2020,12,28.28285,19.2555474333333
7848,-40.5,-15.5,2021,1,35.6000061,17.5836320454545
7849,-40.5,-15.5,2021,2,27.8733317333333,17.3999939
7850,-40.5,-15.5,2021,3,33.2222154333333,17.7483266083333
7851,-40.5,-15.5,2021,4,30.7799900714286,18.584995275
7852,-40.5,-15.5,2021,5,28.3999938916667,17.7327242727273
7853,-40.5,-15.5,2021,6,26.019989,16.0015282307692
7854,-40.5,-15.5,2021,7,29.1799883142857,16.3599897142857
7855,-40.5,-15.5,2021,8,27.67199096,14.3093241466667
7856,-40.5,-15.5,2021,9,30.9149933,19.3759948666667
7857,-40.5,-15.5,2021,10,33.05199582,20.7890874545454
7858,-40.5,-15.5,2021,11,31.309989925,14.9149933
7859,-40.5,-15.5,2021,12,32.0599976,NA
7860,-40.5,-14.5,2015,1,28.5254461090909,19.0447010647059
7861,-40.5,-14.5,2015,2,26.5999857666667,19.2854448
7862,-40.5,-14.5,2015,3,29.5066596111111,19.6028507857143
7863,-40.5,-14.5,2015,4,33.13999175,19.8199958625
7864,-40.5,-14.5,2015,5,26.1533271,17.2757110571429
7865,-40.5,-14.5,2015,6,27.8622165333333,15.6180855809524
7866,-40.5,-14.5,2015,7,24.7542855571429,15.5156448956522
7867,-40.5,-14.5,2015,8,30.72999065,14.9718469666667
7868,-40.5,-14.5,2015,9,35.3799952368421,17.649594732
7869,-40.5,-14.5,2015,10,39.15624618125,18.7999944391304
7870,-40.5,-14.5,2015,11,36.6933254666667,19.5157078428571
7871,-40.5,-14.5,2015,12,41.5657087214286,20.623804
7872,-40.5,-14.5,2016,1,35.9466654666667,21.02799684
7873,-40.5,-14.5,2016,2,29.9299965,20.151664725
7874,-40.5,-14.5,2016,3,32.0114223142857,19.3515721368421
7875,-40.5,-14.5,2016,4,30.5037460375,19.0557813210526
7876,-40.5,-14.5,2016,5,29.9788154,17.45599364
7877,-40.5,-14.5,2016,6,31.13599243,16.3541134117647
7878,-40.5,-14.5,2016,7,26.0849889,15.104796136
7879,-40.5,-14.5,2016,8,30.2866583888889,15.3799955913044
7880,-40.5,-14.5,2016,9,34.8299865666667,16.4399960157895
7881,-40.5,-14.5,2016,10,34.2774925375,17.842993165
7882,-40.5,-14.5,2016,11,33.7566579333333,17.6371329142857
7883,-40.5,-14.5,2016,12,32.514991775,17.5099970416667
7884,-40.5,-14.5,2017,1,33.4288804666667,19.9504728714286
7885,-40.5,-14.5,2017,2,30.0266622,17.76599428
7886,-40.5,-14.5,2017,3,33.7092238153846,20.0426554466667
7887,-40.5,-14.5,2017,4,29.0911051444444,18.8514208214286
7888,-40.5,-14.5,2017,5,28.4485626142857,16.68624495625
7889,-40.5,-14.5,2017,6,29.7983245916667,16.1319934
7890,-40.5,-14.5,2017,7,24.51799622,13.1511072259259
7891,-40.5,-14.5,2017,8,31.24249076875,14.8326239157895
7892,-40.5,-14.5,2017,9,32.319987,15.0533287333333
7893,-40.5,-14.5,2017,10,37.7384526307692,17.6637420625
7894,-40.5,-14.5,2017,11,31.2114170571429,17.54599304
7895,-40.5,-14.5,2017,12,32.0566558666667,18.2555508222222
7896,-40.5,-14.5,2018,1,30.6581698272727,19.1305829176471
7897,-40.5,-14.5,2018,2,28.3066609666667,19.05199281
7898,-40.5,-14.5,2018,3,27.09598998,19.3907635
7899,-40.5,-14.5,2018,4,28.194992075,17.2899932785714
7900,-40.5,-14.5,2018,5,26.8342808142857,16.2052580263158
7901,-40.5,-14.5,2018,6,25.0399932875,15.5349884
7902,-40.5,-14.5,2018,7,25.4428471214286,14.5942818761905
7903,-40.5,-14.5,2018,8,30.43799439,16.18399201
7904,-40.5,-14.5,2018,9,34.5042066052632,16.70999336875
7905,-40.5,-14.5,2018,10,37.696657825,18.32874298125
7906,-40.5,-14.5,2018,11,32.44799194,18.3266652333333
7907,-40.5,-14.5,2018,12,28.8039978,18.98999024
7908,-40.5,-14.5,2019,1,30.5399891181818,18.8609050318182
7909,-40.5,-14.5,2019,2,32.7766596416667,20.1142752642857
7910,-40.5,-14.5,2019,3,32.4876779307692,20.7333255444444
7911,-40.5,-14.5,2019,4,27.1709039909091,19.4482278411765
7912,-40.5,-14.5,2019,5,28.58399658,18.5411735941176
7913,-40.5,-14.5,2019,6,26.9366633,15.390393068
7914,-40.5,-14.5,2019,7,27.8944363055556,15.0649935416667
7915,-40.5,-14.5,2019,8,28.9981717090909,15.2959961
7916,-40.5,-14.5,2019,9,31.29598999,16.80699157
7917,-40.5,-14.5,2019,10,37.097995,17.3642048157895
7918,-40.5,-14.5,2019,11,40.0671364857143,19.3235240294118
7919,-40.5,-14.5,2019,12,41.627487175,20.0517596058824
7920,-40.5,-14.5,2020,1,31.39999389,20.7914210785714
7921,-40.5,-14.5,2020,2,28.2649917625,19.3742784785714
7922,-40.5,-14.5,2020,3,25.62799682,18.3142830857143
7923,-40.5,-14.5,2020,4,24.45999145,18.1061495230769
7924,-40.5,-14.5,2020,5,24.4799891857143,16.8127136181818
7925,-40.5,-14.5,2020,6,24.4923048692308,15.4999933565217
7926,-40.5,-14.5,2020,7,23.7384526076923,14.7524922666667
7927,-40.5,-14.5,2020,8,28.2228546214286,14.2695138095238
7928,-40.5,-14.5,2020,9,33.7599966857143,16.3716595958333
7929,-40.5,-14.5,2020,10,36.6927185090909,17.847496025
7930,-40.5,-14.5,2020,11,30.59999085,17.05249405
7931,-40.5,-14.5,2020,12,27.13999025,17.5163601909091
7932,-40.5,-14.5,2021,1,26.19999695,18.5410445368421
7933,-40.5,-14.5,2021,2,31.539978,20.31999205
7934,-40.5,-14.5,2021,3,32.2316615,18.1663568636364
7935,-40.5,-14.5,2021,4,29.2519928,17.9377678666667
7936,-40.5,-14.5,2021,5,24.9828535,15.4985656714286
7937,-40.5,-14.5,2021,6,26.59198915,15.4252560105263
7938,-40.5,-14.5,2021,7,28.0215360076923,15.3966573166667
7939,-40.5,-14.5,2021,8,28.1290810272727,14.8299980125
7940,-40.5,-14.5,2021,9,34.5371355357143,17.497994995
7941,-40.5,-14.5,2021,10,36.2324943625,18.5657087071429
7942,-40.5,-14.5,2021,11,27.2999878,16.47598876
7943,-40.5,-14.5,2021,12,26.3999939,19.9400024
7944,-40.5,-13.5,2015,1,28.26799928,19.2371368357143
7945,-40.5,-13.5,2015,2,28.8800049,19.209995275
7946,-40.5,-13.5,2015,3,27.87999266,20.29799804
7947,-40.5,-13.5,2015,4,31.50399784,19.45799558
7948,-40.5,-13.5,2015,5,26.34665935,17.03399964
7949,-40.5,-13.5,2015,6,26.6174964875,15.4952823411765
7950,-40.5,-13.5,2015,7,25.85199584,15.8831513947368
7951,-40.5,-13.5,2015,8,28.2600010571429,15.4972659
7952,-40.5,-13.5,2015,9,34.1894675789474,18.2416610625
7953,-40.5,-13.5,2015,10,38.2430725076923,19.090395508
7954,-40.5,-13.5,2015,11,36.20799256,20.3462448125
7955,-40.5,-13.5,2015,12,33.4305850764706,20.4884145631579
7956,-40.5,-13.5,2016,1,32.81999205,20.5885576571428
7957,-40.5,-13.5,2016,2,28.44666545,20.3538395769231
7958,-40.5,-13.5,2016,3,26.7200012,19.6976372176471
7959,-40.5,-13.5,2016,4,29.5311042111111,17.75374603125
7960,-40.5,-13.5,2016,5,28.61499025,18.1213257
7961,-40.5,-13.5,2016,6,30.59399414,17.4366590833333
7962,-40.5,-13.5,2016,7,26.3733249222222,16.025826775
7963,-40.5,-13.5,2016,8,29.5581776090909,16.8855489111111
7964,-40.5,-13.5,2016,9,31.5488789777778,16.87466022
7965,-40.5,-13.5,2016,10,30.619991275,19.0682319235294
7966,-40.5,-13.5,2016,11,31.8774909875,19.2892244769231
7967,-40.5,-13.5,2016,12,30.3342764571429,18.4783223583333
7968,-40.5,-13.5,2017,1,31.9799943454545,20.1581767636364
7969,-40.5,-13.5,2017,2,28.8999939,18.0577731777778
7970,-40.5,-13.5,2017,3,34.007492075,20.409996025
7971,-40.5,-13.5,2017,4,28.4839905,19.4506652666667
7972,-40.5,-13.5,2017,5,26.9138371384615,17.575991805
7973,-40.5,-13.5,2017,6,26.2074966375,16.62499237
7974,-40.5,-13.5,2017,7,22.5571332571429,13.7384549653846
7975,-40.5,-13.5,2017,8,27.7614201071429,15.9481769863636
7976,-40.5,-13.5,2017,9,28.3085632142857,15.3590850772727
7977,-40.5,-13.5,2017,10,37.7352905294118,18.0927193363636
7978,-40.5,-13.5,2017,11,29.77000425,19.0633290666667
7979,-40.5,-13.5,2017,12,34.8999938666666,18.8233286416667
7980,-40.5,-13.5,2018,1,28.68999025,19.1042764
7981,-40.5,-13.5,2018,2,32.784996025,19.44999695
7982,-40.5,-13.5,2018,3,32.21998595,19.81199746
7983,-40.5,-13.5,2018,4,27.7628522571429,17.65866088
